product_id,product_name,brand,category,listing_platform,seller_name,listing_url,price_sgd,description,key_features,is_official_brand_store,platform_verified_seller,manual_authentic_flag,potential_red_flags_ai,authenticity_confidence_score,authenticity_reasons,CASE_IPOS_alerts,is_fake,image_url
SKU0634,Nike Air Max 270,Nike,Lifestyle > Shoes,Lazada,Smart Life Mall,https://www.rivera-mosley.com/,726.33,The Nike Air Max 270 is a premium product by Nike known for its unusually low price and limited availability.,"['Feature A', 'Feature B', 'Feature C']",,,,,29.14,Unusually low price compared to market,,TRUE,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxMSERITExIVExMXFRgXFRgXGBIeGBgSFRcXFxYaFRgYICggGxolGxgVITEiJSkrLi4uFx8zODMtNygtLisBCgoKDg0OFw8QGjEiHyUtKystLS0tLy0tLS0tKy0tLS0tLS0tNystLS0tLSstLS0tLS0tLS0rLS0tLS0tLS0tK//AABEIAOEA4QMBIgACEQEDEQH/xAAcAAEAAgMBAQEAAAAAAAAAAAAAAwYEBQcCAQj/xABGEAACAQIDBAUJAwgJBQAAAAAAAQIDEQQhMQUSQWEGEyJRcQcyQlKBkaHB0RRysRUjU2KCg6LwFzNzkrLD0uHxFiRDRML/xAAYAQEBAQEBAAAAAAAAAAAAAAAAAQIDBP/EAB8RAQEAAgIDAQEBAAAAAAAAAAABAhETMQMSQSFRFP/aAAwDAQACEQMRAD8A7iAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB5q1FGLk9Em34LNgegaSrjqsKEMS2t20Z1KdlaNKVr2lrvRTv3OzyV8t2AAAAAAAAAAAAAAAAAAAAAAAAAAAAAwMbVnJSjBqL0u1e3fo1wAkr4tXcYyW8teNv8AcjhWd1nq0iqbLwVdVY1nKX5xydRSjBJRjeNJZJPf0eWVr+LtWAo3e+9FlHx4v5e8qNgACKEeIp70JR9aLXvViQx8TXs7LUDQ9a57Hd/O+ySg1+vGDg1/eTLKijVNrqHWYKcd2Uq0J0n6NShWxMOsS7pQc7Nd0ovvtegkAAFAAAAAAAAAAAAAAAAAAAAAAHidRLUwcRiuzvZtdy7gJq2JV2k9FdnOennTP8n1YKkt+c7SafmuN87P1npyyItjYjaVfH1Kk4qGGTlTkm2o7q06vK7l9S2LYVHrI1HFSlG+4557jerino+ZUetl7QdelCr1coKaUrTTUlfkzfYKvFpJamqn95J+P82II3T85ez6FFmBrMNtLhL+fqbGnNSV07oyr0a/HLtPwM+UrGqxtcsFB8p2Bc8PCpFuM6VWM04uz3d5b+a5Wf7KL30S29HG4aFZLdd3Gce6cdfY8n7SjeUPakIYeVO/bnklxtxfgZPkSl/2+JV9KsXbuvDX22+AqfXSQARQAAAAAAAAAAAAAAAAHxySIpV+7MCWUrGrxm26UJxhKpGM5NKMb9pt6ZcD1VxeebXgyq4jobhqmJlianWVJOSai5NQTiklZKzenEukZ/TH7VOg44R2nJpN3Se68nm9FxvyPHRPZ9XDYdU61VVJJ6pO0U8927zl45G3by4aacL/ADMerWte+eXvkUfa1Vp3vpr8kYGJxW9krktaV+HDPxIFRA+UZd5mU0ivrbdKNerSnOMNxRs5O121d+66Rh4jpZvz6rB03Xqes7qC597XuCe0W+pUjFNtpJattJe1nmhiJRd4t/U0WB2HObVTFVHWnqo6U4fdho3zZvq1eNKDlKSjFLNvJJfUKnxG0m1nl3lH6UdOadG8KX52rb9mPi/ka3pJ0uliL06HYp6OpbtS5R7kUqrs5t/m029XxTS1bfDxIntOkOLxk6s3UqScpPj8l3Ivvki2tGliOqk7KtFpf2qd4p+ze96Od0qqlpf2rL2PibXYCccTQkpbtqtN34LtrMidv0qAA2AAAAAAAAAxdpY+FCnKpUdor3tvJJczm+0PKRVnUXUxjCmnpJXlL72eS8PeGblI6i2eHVRzmh5RXlv0E7p5xnbTk0yb+kWlxoVF2d7zoaIuj3i+yxHIinWbvmUOflGpfoKmcd7WGiv9PiY1Xykr0cNJtq+c1ktOEfEqe8dClI+Oocu/pHrTlaFKnrb05Z9ys1dl8wOIqSpQlUjuzcU5RXB9wWZS9NhOeul8v+SGpL8cvmRt3y71m/Ab1/arIK+N/jZe0hqL4P4v/klno/DLxKl0p6UqhelStKrxeqg+ffLkEt02W09tUcPlUqxjLW2ss+SzsRYLpJharSVeF+6T3X/FY5XiJSnJyk3KTzberZDuBz5a6XtXobDE1nVVXdjKzkkr52S7L04I3+ydj0cNDdpxt3vi33tnH8Fi61N/m6k4fdbS92hm1unWLgt2Nbfl3uMMvbbNhccpvp1HbnSChg6e/Vkl6sfSk+S+ZyXpF0uqYyfa7FJPswWlu+T4uxXdt7TqTl1leUpSlo5J529VaJeBqVOpPRWXMnbVq0flSC1e5HgkrylyhHj46cyHGbXlKO5FblPjFay51JcfDJcuJo6GFs7uTb7zJ3TTEnxJ1r7zLweJd0YKSJaGqt35+BOzWn6c6M7U+04alVs4tqzT9aL3W1ydrm0Kt5NsQpYGKWsJzi14vej/AAyRaTLrAABQAAAABz7y0Ko8HSUE2nWSklxbT3fjf3nGsU6lOW7OMoNcGmn8T9Mbb2XDFUKlGpfdksmtYyWcZR5ppP2FBxeI6h9TtCnFPSNWUb0aq4NS0hJ8YytnpcrGWMrkMce0Pt+h1XE9EMBWz6rcvo6crL2JZGsxHkzw8vMxFSH3lFr4WDPG5w8bpnobbYuAxONb3f6uPnSeUFbgkvOly/AsdHyWtVIuVeFSmn2opSjJruvmi40MBOlGMKdLdjFWSi4WS5ZlJ459R7B2DRwqTit6rxnK178d1aRXgb+FfNc3Y0tqv6Of8P1MmjOr+il/B9Q6SNrCWkU72eb+JPda6fQ19KM36Fu+8o5+5swds7Or4hbjrxpU+KjvOUvvPLLkBpelHS7N0cM9MpVFz9T6+4paoN68y/UOh9CGs5z9yM6lsmjDzaS8Xm/iHO4W39c4pYJy0i5PkmzYUOjtWXo7q5/Qv6pJaJLwPMohqeOKnS6HxkrVJytxUcr+PH4kO1amC2erRpRnWt2YK1+TnL0Y/HuRh9JenTvKlgoSqyWUqsYtxT7ocG+by7rlFlgsbVbluRi5O7lUq0U2+9upNZgup0m2nip4ir1tVpytaKStGEe6K+erMadeMdWke5dHqr/rMXhYcniKb+FPePP/AE/Qj5+0KH7uGKn/AJaXxNSOVyY/26FxLFR8XyzM2Gz9nx86vian3KVOK9853+BlRxWAp5U8HUqPvrVmvfGkl+JuYWsXySfWn+0fqP2u3wNtsfBV6jUup7D9LJL2X1M37S3lGlQorupwztzk8/iXHZ+0MNSo04uTclFXyfnPNl1r45clyvaforHEYSaqJpZWcN57so523uauzquytoRr01OKa4Si9YyWqf8AOjRySp0kg/NhOWfGxeegOK31V4O0W13PtLPm1b3HPKfXbw5/uluABzeoAAAAACOvQjOLjOKnF5OMkmmuaZ7ZFUc+CQFeh0Gw0JudGVXDpp3hTn+bv3qnNSSfhZZmBtjZ2Jw6UoU5YqF7PqlFVIq17uEpWkuHZd89Cw4mWJ9FL2WK/tKW0bPcU/YogajDdIKMpbjn1dT1KqlTnda9maTfsM6hj4yeTus7Oz3Xuu0t2VrSs8nZu3Eo/SbAbYq60q9RJ3XYTs1o13FSrbJ26pRaoY68X2bRnZeC0LsdtVZH3rjkuGx/SGGuCxE/vYeXyimZ1Lbm3+OypNf2GIT/AMQNumqseutOf0tt7aeux5/3ai/FnjaeK2/WpuFLZsqDfppx3l4b0rIG3RFM+ORRNjS6QwpqFTZ0arXpzqU4ya/WtOzfPI2LW33ps/Dx+9VXymDa0NlQ8pWPlDCqlC+9WnuO2vVpOU/fZR/aJnhOkTWWEwcf3j/1mi270G2/jJU5VY4ZdXfdUZpR7Vr31b0Q2mW9figx2Mv17d2RJHY8fVn/AAlwqeTDbLjbdw8eaq5/gecP5LNtRd26EvGr9Im/Z5+POxWI7LivRl8CT8nL1Ze8tT8mG2Wv/VX7yX+khpeSbbKd+sw75OpK3wgXkrPDl/Iri2fH1H7/APclp4SK/wDF73H6lqj5LNrvWphF+1Uf/wAnheRzajd3isOs72TqW/wjkOHK/wAaCOWkUvaiWWIXFpW5lop+R7HvzsdRj4QmzMw3kQbd62OlPv3YW08WTkT/AD5XuqtgJOcowi3OT0jBXk/Ys+47d0N2O8Lh1GSSqSe9O2duCV+Nl+LNf0e6BYfCebKUnxeSuWmnSUdDNytd/H4pgkABl1AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB//Z"
SKU0635,Sony WH-1000XM5 Headphones,Sony,Electronics > Audio,Amazon.sg,Trusted Deals,http://www.beck-barnes.com/,993.03,The Sony WH-1000XM5 Headphones is a premium product by Sony known for its unusually low price and limited availability.,"['Feature A', 'Feature B', 'Feature C']",,,,,41.98,Suspicious seller with low ratings,,TRUE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS7BOxWfvK_6DNNCXPvv2cOJXbhjHKhF5_PPFTtT5aVFhVazIJRcvJNyuqSP5iPy2SZSja8tGZ0R1ba7KoK_DXeVpgGeDLMR0euAD4Llo-MLyBQCksPNEcSLI2pOIbqTmtnmZD8gtS60Q&usqp=CAc
SKU0636,Nike Air Max 270,Nike,Lifestyle > Shoes,Shopee,Smart Life Mall,https://www.walker.com/,653.01,The Nike Air Max 270 is a premium product by Nike known for its reliable performance and genuine quality.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,85.93,High-quality images and professional description,,FALSE,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxMSERITExIVExMXFRgXFRgXGBIeGBgSFRcXFxYaFRgYICggGxolGxgVITEiJSkrLi4uFx8zODMtNygtLisBCgoKDg0OFw8QGjEiHyUtKystLS0tLy0tLS0tKy0tLS0tLS0tNystLS0tLSstLS0tLS0tLS0rLS0tLS0tLS0tK//AABEIAOEA4QMBIgACEQEDEQH/xAAcAAEAAgMBAQEAAAAAAAAAAAAAAwYEBQcCAQj/xABGEAACAQIDBAUJAwgJBQAAAAAAAQIDEQQhMQUSQWEGEyJRcQcyQlKBkaHB0RRysRUjU2KCg6LwFzNzkrLD0uHxFiRDRML/xAAYAQEBAQEBAAAAAAAAAAAAAAAAAQIDBP/EAB8RAQEAAgIDAQEBAAAAAAAAAAABAhETMQMSQSFRFP/aAAwDAQACEQMRAD8A7iAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB5q1FGLk9Em34LNgegaSrjqsKEMS2t20Z1KdlaNKVr2lrvRTv3OzyV8t2AAAAAAAAAAAAAAAAAAAAAAAAAAAAAwMbVnJSjBqL0u1e3fo1wAkr4tXcYyW8teNv8AcjhWd1nq0iqbLwVdVY1nKX5xydRSjBJRjeNJZJPf0eWVr+LtWAo3e+9FlHx4v5e8qNgACKEeIp70JR9aLXvViQx8TXs7LUDQ9a57Hd/O+ySg1+vGDg1/eTLKijVNrqHWYKcd2Uq0J0n6NShWxMOsS7pQc7Nd0ovvtegkAAFAAAAAAAAAAAAAAAAAAAAAAHidRLUwcRiuzvZtdy7gJq2JV2k9FdnOennTP8n1YKkt+c7SafmuN87P1npyyItjYjaVfH1Kk4qGGTlTkm2o7q06vK7l9S2LYVHrI1HFSlG+4557jerino+ZUetl7QdelCr1coKaUrTTUlfkzfYKvFpJamqn95J+P82II3T85ez6FFmBrMNtLhL+fqbGnNSV07oyr0a/HLtPwM+UrGqxtcsFB8p2Bc8PCpFuM6VWM04uz3d5b+a5Wf7KL30S29HG4aFZLdd3Gce6cdfY8n7SjeUPakIYeVO/bnklxtxfgZPkSl/2+JV9KsXbuvDX22+AqfXSQARQAAAAAAAAAAAAAAAAHxySIpV+7MCWUrGrxm26UJxhKpGM5NKMb9pt6ZcD1VxeebXgyq4jobhqmJlianWVJOSai5NQTiklZKzenEukZ/TH7VOg44R2nJpN3Se68nm9FxvyPHRPZ9XDYdU61VVJJ6pO0U8927zl45G3by4aacL/ADMerWte+eXvkUfa1Vp3vpr8kYGJxW9krktaV+HDPxIFRA+UZd5mU0ivrbdKNerSnOMNxRs5O121d+66Rh4jpZvz6rB03Xqes7qC597XuCe0W+pUjFNtpJattJe1nmhiJRd4t/U0WB2HObVTFVHWnqo6U4fdho3zZvq1eNKDlKSjFLNvJJfUKnxG0m1nl3lH6UdOadG8KX52rb9mPi/ka3pJ0uliL06HYp6OpbtS5R7kUqrs5t/m029XxTS1bfDxIntOkOLxk6s3UqScpPj8l3Ivvki2tGliOqk7KtFpf2qd4p+ze96Od0qqlpf2rL2PibXYCccTQkpbtqtN34LtrMidv0qAA2AAAAAAAAAxdpY+FCnKpUdor3tvJJczm+0PKRVnUXUxjCmnpJXlL72eS8PeGblI6i2eHVRzmh5RXlv0E7p5xnbTk0yb+kWlxoVF2d7zoaIuj3i+yxHIinWbvmUOflGpfoKmcd7WGiv9PiY1Xykr0cNJtq+c1ktOEfEqe8dClI+Oocu/pHrTlaFKnrb05Z9ys1dl8wOIqSpQlUjuzcU5RXB9wWZS9NhOeul8v+SGpL8cvmRt3y71m/Ab1/arIK+N/jZe0hqL4P4v/klno/DLxKl0p6UqhelStKrxeqg+ffLkEt02W09tUcPlUqxjLW2ss+SzsRYLpJharSVeF+6T3X/FY5XiJSnJyk3KTzberZDuBz5a6XtXobDE1nVVXdjKzkkr52S7L04I3+ydj0cNDdpxt3vi33tnH8Fi61N/m6k4fdbS92hm1unWLgt2Nbfl3uMMvbbNhccpvp1HbnSChg6e/Vkl6sfSk+S+ZyXpF0uqYyfa7FJPswWlu+T4uxXdt7TqTl1leUpSlo5J529VaJeBqVOpPRWXMnbVq0flSC1e5HgkrylyhHj46cyHGbXlKO5FblPjFay51JcfDJcuJo6GFs7uTb7zJ3TTEnxJ1r7zLweJd0YKSJaGqt35+BOzWn6c6M7U+04alVs4tqzT9aL3W1ydrm0Kt5NsQpYGKWsJzi14vej/AAyRaTLrAABQAAAABz7y0Ko8HSUE2nWSklxbT3fjf3nGsU6lOW7OMoNcGmn8T9Mbb2XDFUKlGpfdksmtYyWcZR5ppP2FBxeI6h9TtCnFPSNWUb0aq4NS0hJ8YytnpcrGWMrkMce0Pt+h1XE9EMBWz6rcvo6crL2JZGsxHkzw8vMxFSH3lFr4WDPG5w8bpnobbYuAxONb3f6uPnSeUFbgkvOly/AsdHyWtVIuVeFSmn2opSjJruvmi40MBOlGMKdLdjFWSi4WS5ZlJ459R7B2DRwqTit6rxnK178d1aRXgb+FfNc3Y0tqv6Of8P1MmjOr+il/B9Q6SNrCWkU72eb+JPda6fQ19KM36Fu+8o5+5swds7Or4hbjrxpU+KjvOUvvPLLkBpelHS7N0cM9MpVFz9T6+4paoN68y/UOh9CGs5z9yM6lsmjDzaS8Xm/iHO4W39c4pYJy0i5PkmzYUOjtWXo7q5/Qv6pJaJLwPMohqeOKnS6HxkrVJytxUcr+PH4kO1amC2erRpRnWt2YK1+TnL0Y/HuRh9JenTvKlgoSqyWUqsYtxT7ocG+by7rlFlgsbVbluRi5O7lUq0U2+9upNZgup0m2nip4ir1tVpytaKStGEe6K+erMadeMdWke5dHqr/rMXhYcniKb+FPePP/AE/Qj5+0KH7uGKn/AJaXxNSOVyY/26FxLFR8XyzM2Gz9nx86vian3KVOK9853+BlRxWAp5U8HUqPvrVmvfGkl+JuYWsXySfWn+0fqP2u3wNtsfBV6jUup7D9LJL2X1M37S3lGlQorupwztzk8/iXHZ+0MNSo04uTclFXyfnPNl1r45clyvaforHEYSaqJpZWcN57so523uauzquytoRr01OKa4Si9YyWqf8AOjRySp0kg/NhOWfGxeegOK31V4O0W13PtLPm1b3HPKfXbw5/uluABzeoAAAAACOvQjOLjOKnF5OMkmmuaZ7ZFUc+CQFeh0Gw0JudGVXDpp3hTn+bv3qnNSSfhZZmBtjZ2Jw6UoU5YqF7PqlFVIq17uEpWkuHZd89Cw4mWJ9FL2WK/tKW0bPcU/YogajDdIKMpbjn1dT1KqlTnda9maTfsM6hj4yeTus7Oz3Xuu0t2VrSs8nZu3Eo/SbAbYq60q9RJ3XYTs1o13FSrbJ26pRaoY68X2bRnZeC0LsdtVZH3rjkuGx/SGGuCxE/vYeXyimZ1Lbm3+OypNf2GIT/AMQNumqseutOf0tt7aeux5/3ai/FnjaeK2/WpuFLZsqDfppx3l4b0rIG3RFM+ORRNjS6QwpqFTZ0arXpzqU4ya/WtOzfPI2LW33ps/Dx+9VXymDa0NlQ8pWPlDCqlC+9WnuO2vVpOU/fZR/aJnhOkTWWEwcf3j/1mi270G2/jJU5VY4ZdXfdUZpR7Vr31b0Q2mW9figx2Mv17d2RJHY8fVn/AAlwqeTDbLjbdw8eaq5/gecP5LNtRd26EvGr9Im/Z5+POxWI7LivRl8CT8nL1Ze8tT8mG2Wv/VX7yX+khpeSbbKd+sw75OpK3wgXkrPDl/Iri2fH1H7/APclp4SK/wDF73H6lqj5LNrvWphF+1Uf/wAnheRzajd3isOs72TqW/wjkOHK/wAaCOWkUvaiWWIXFpW5lop+R7HvzsdRj4QmzMw3kQbd62OlPv3YW08WTkT/AD5XuqtgJOcowi3OT0jBXk/Ys+47d0N2O8Lh1GSSqSe9O2duCV+Nl+LNf0e6BYfCebKUnxeSuWmnSUdDNytd/H4pgkABl1AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB//Z"
SKU0637,Gucci Ace Sneakers,Gucci,Lifestyle > Shoes,Shopee,Beauty Paradise Co.,http://www.frey.com/,749,The Gucci Ace Sneakers is a premium product by Gucci known for its unusually low price and limited availability.,"['Advanced tech', 'User friendly', 'Reliable build']",,,,,29.74,Description contains vague or misleading terms,,TRUE,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR3OGvipCreJexjR6JAvoh5EBWGQobsnCHI1PCJmM3MeKQgwkkhKW4nt4BrNrCHkC0-uXChfImaGM5c3KVgvL8Luo493E85ZeSF08ZEMXZy2iDLuSdEb2baeY8oPlkCwCT9BXrqhgk&usqp=CAc
SKU0638,Gucci Ace Sneakers,Gucci,Lifestyle > Shoes,Lazada,Smart Life Mall,http://stark.com/,923.88,The Gucci Ace Sneakers is a premium product by Gucci known for its unusually low price and limited availability.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,51.88,Description contains vague or misleading terms,,TRUE,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR3OGvipCreJexjR6JAvoh5EBWGQobsnCHI1PCJmM3MeKQgwkkhKW4nt4BrNrCHkC0-uXChfImaGM5c3KVgvL8Luo493E85ZeSF08ZEMXZy2iDLuSdEb2baeY8oPlkCwCT9BXrqhgk&usqp=CAc
SKU0639,Gucci Ace Sneakers,Gucci,Lifestyle > Shoes,Lazada,TopGadgets SG,https://james-perez.com/,357.48,The Gucci Ace Sneakers is a premium product by Gucci known for its reliable performance and genuine quality.,"['Feature A', 'Feature B', 'Feature C']",,,,,86.62,High-quality images and professional description,,FALSE,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR3OGvipCreJexjR6JAvoh5EBWGQobsnCHI1PCJmM3MeKQgwkkhKW4nt4BrNrCHkC0-uXChfImaGM5c3KVgvL8Luo493E85ZeSF08ZEMXZy2iDLuSdEb2baeY8oPlkCwCT9BXrqhgk&usqp=CAc
SKU0640,Apple AirPods Pro (2nd Gen),Apple,Electronics > Audio,Carousell,Smart Life Mall,https://clayton.com/,505.72,The Apple AirPods Pro (2nd Gen) is a premium product by Apple known for its reliable performance and genuine quality.,"['Feature A', 'Feature B', 'Feature C']",,,,,97.49,Verified through platform's authentication process,,FALSE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSZQ61uO-dTCls4Owh0wrdExqH250xzbrZl3578E6uD4SvDAVs6KfCfIhzTSEN0M9-6f1dyuYlBexgWZc-JvHITJ_AexSYWHO5js7kxiJPvbzbVC6q8HDIb_DlvozclWm-LCz71fw&usqp=CAc
SKU0641,Dyson V12 Detect Slim Vacuum,Dyson,Home Appliances > Vacuum,Amazon.sg,Trusted Deals,https://sanford.biz/,743.59,The Dyson V12 Detect Slim Vacuum is a premium product by Dyson known for its unusually low price and limited availability.,"['Advanced tech', 'User friendly', 'Reliable build']",,,,,32.87,Multiple complaints reported for this product,,TRUE,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSp6o59tYYZiaHqe-MBTByKRaVBJvbwKrHnqxChONqptDP-8eEYi2fzkbhfx8vl5TOdirnQj16ZnITHgSR_IiGlc8KewIa9AqdXjp73gMRK1UXx5_w_WI0Z86lqClnQcgoTMhngzDk&usqp=CAc
SKU0642,Chanel Bleu de Chanel Eau de Parfum,Chanel,Luxury > Fragrance,Amazon.sg,TopGadgets SG,http://www.vincent-morales.com/,900.78,The Chanel Bleu de Chanel Eau de Parfum is a premium product by Chanel known for its unusually low price and limited availability.,"['Feature A', 'Feature B', 'Feature C']",,,,,51.57,Description contains vague or misleading terms,,TRUE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQas3G3pIB5GpgT12PNb_hSBtenbN9lp4jENFxYL36LBQkKd8bdyttpnmqJl6RrjMktgpHanPhIsdA65_6kYOGpRj8f6VJXQGwBy2pOKRqG6i0jIrsYftshJb4YL6MEaCwKCSYbMg&usqp=CAc
SKU0643,Chanel Bleu de Chanel Eau de Parfum,Chanel,Luxury > Fragrance,Lazada,Smart Life Mall,https://jones.biz/,795.84,The Chanel Bleu de Chanel Eau de Parfum is a premium product by Chanel known for its reliable performance and genuine quality.,"['Advanced tech', 'User friendly', 'Reliable build']",,,,,91.67,Verified through platform's authentication process,,FALSE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQas3G3pIB5GpgT12PNb_hSBtenbN9lp4jENFxYL36LBQkKd8bdyttpnmqJl6RrjMktgpHanPhIsdA65_6kYOGpRj8f6VJXQGwBy2pOKRqG6i0jIrsYftshJb4YL6MEaCwKCSYbMg&usqp=CAc
SKU0644,Samsung Galaxy Tab S9,Samsung,Electronics > Tablets,Carousell,Trusted Deals,http://www.browning.com/,671.8,The Samsung Galaxy Tab S9 is a premium product by Samsung known for its unusually low price and limited availability.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,44,Suspicious seller with low ratings,,TRUE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSrObgEpEzWE_dv-FeSqTq4k779PWfiQATC1bKY1iT_g5wGec7d4-niPhQqNEEjU0iBou5CJHmzlfgMUBffwzLXxa3w0CKxE4Aft8xynzA9Zx-wUB17mMLNJDGdbDBt53A8qzprvQWRy3Y&usqp=CAc
SKU0645,Dyson V12 Detect Slim Vacuum,Dyson,Home Appliances > Vacuum,Carousell,Smart Life Mall,https://jackson.com/,26.34,The Dyson V12 Detect Slim Vacuum is a premium product by Dyson known for its reliable performance and genuine quality.,"['Lightweight', 'Long-lasting', 'Energy efficient']",,,,,89.12,Consistent pricing with verified sources,,FALSE,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSp6o59tYYZiaHqe-MBTByKRaVBJvbwKrHnqxChONqptDP-8eEYi2fzkbhfx8vl5TOdirnQj16ZnITHgSR_IiGlc8KewIa9AqdXjp73gMRK1UXx5_w_WI0Z86lqClnQcgoTMhngzDk&usqp=CAc
SKU0646,JBL Flip 6 Portable Speaker,JBL,Electronics > Audio,Amazon.sg,Official Store,http://www.tanner.biz/,54.16,The JBL Flip 6 Portable Speaker is a premium product by JBL known for its reliable performance and genuine quality.,"['Advanced tech', 'User friendly', 'Reliable build']",,,,,93.15,Verified through platform's authentication process,,FALSE,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT60LFwDTk5wWzOT2UTZVyjOiio9CCD_dTCqhiyul7xEaDEGzmUydob3EkHPrzFsc0sHuiqU_dJV5lWCthlptvBIrSpGY_Tp-E3NgjydjMkyxXktS3jP6w_yCqNMjv7qCo4wZzTLR8MeQ&usqp=CAc
SKU0647,Sony WH-1000XM5 Headphones,Sony,Electronics > Audio,Lazada,Beauty Paradise Co.,https://clark.com/,504.41,The Sony WH-1000XM5 Headphones is a premium product by Sony known for its unusually low price and limited availability.,"['Advanced tech', 'User friendly', 'Reliable build']",,,,,52.63,Description contains vague or misleading terms,,TRUE,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS7BOxWfvK_6DNNCXPvv2cOJXbhjHKhF5_PPFTtT5aVFhVazIJRcvJNyuqSP5iPy2SZSja8tGZ0R1ba7KoK_DXeVpgGeDLMR0euAD4Llo-MLyBQCksPNEcSLI2pOIbqTmtnmZD8gtS60Q&usqp=CAc
